,language,article,date,views
266,en,bayesian_statistics,15605.0,245.0
267,en,bayesian_statistics,15606.0,303.0
268,en,bayesian_statistics,15607.0,502.0
269,en,bayesian_statistics,15608.0,491.0
270,en,bayesian_statistics,15609.0,502.0
271,en,bayesian_statistics,15610.0,511.0
272,en,bayesian_statistics,15611.0,430.0
273,en,bayesian_statistics,15612.0,255.0
274,en,bayesian_statistics,15613.0,288.0
275,en,bayesian_statistics,15614.0,487.0
276,en,bayesian_statistics,15615.0,536.0
277,en,bayesian_statistics,15616.0,1056.0
278,en,bayesian_statistics,15617.0,454.0
279,en,bayesian_statistics,15618.0,453.0
280,en,bayesian_statistics,15619.0,277.0
281,en,bayesian_statistics,15620.0,301.0
282,en,bayesian_statistics,15621.0,480.0
283,en,bayesian_statistics,15622.0,524.0
284,en,bayesian_statistics,15623.0,621.0
285,en,bayesian_statistics,15624.0,653.0
286,en,bayesian_statistics,15625.0,512.0
287,en,bayesian_statistics,15626.0,321.0
288,en,bayesian_statistics,15627.0,308.0
289,en,bayesian_statistics,15628.0,548.0
290,en,bayesian_statistics,15629.0,549.0
291,en,bayesian_statistics,15630.0,528.0
292,en,bayesian_statistics,15631.0,506.0
293,en,bayesian_statistics,15632.0,485.0
294,en,bayesian_statistics,15633.0,275.0
295,en,bayesian_statistics,15634.0,365.0
296,en,bayesian_statistics,15635.0,572.0
297,en,bayesian_statistics,15636.0,515.0
298,en,bayesian_statistics,15637.0,508.0
299,en,bayesian_statistics,15638.0,542.0
300,en,bayesian_statistics,15639.0,489.0
301,en,bayesian_statistics,15640.0,309.0
302,en,bayesian_statistics,15641.0,360.0
303,en,bayesian_statistics,15642.0,489.0
304,en,bayesian_statistics,15643.0,489.0
305,en,bayesian_statistics,15644.0,557.0
306,en,bayesian_statistics,15645.0,499.0
307,en,bayesian_statistics,15646.0,556.0
308,en,bayesian_statistics,15647.0,382.0
309,en,bayesian_statistics,15648.0,434.0
310,en,bayesian_statistics,15649.0,637.0
311,en,bayesian_statistics,15650.0,675.0
312,en,bayesian_statistics,15651.0,675.0
313,en,bayesian_statistics,15652.0,768.0
314,en,bayesian_statistics,15653.0,14993.0
315,en,bayesian_statistics,15654.0,5510.0
316,en,bayesian_statistics,15655.0,3643.0
317,en,bayesian_statistics,15656.0,3717.0
318,en,bayesian_statistics,15657.0,2161.0
319,en,bayesian_statistics,15658.0,1564.0
320,en,bayesian_statistics,15659.0,1334.0
321,en,bayesian_statistics,15660.0,998.0
322,en,bayesian_statistics,15661.0,675.0
323,en,bayesian_statistics,15662.0,717.0
324,en,bayesian_statistics,15663.0,1017.0
325,en,bayesian_statistics,15664.0,910.0
326,en,bayesian_statistics,15665.0,777.0
327,en,bayesian_statistics,15666.0,597.0
328,en,bayesian_statistics,15667.0,618.0
329,en,bayesian_statistics,15668.0,454.0
330,en,bayesian_statistics,15669.0,515.0
331,en,bayesian_statistics,15670.0,771.0
332,en,bayesian_statistics,15671.0,763.0
333,en,bayesian_statistics,15672.0,0.0
334,en,bayesian_statistics,15673.0,802.0
335,en,bayesian_statistics,15674.0,598.0
336,en,bayesian_statistics,15675.0,409.0
337,en,bayesian_statistics,15676.0,469.0
338,en,bayesian_statistics,15677.0,687.0
339,en,bayesian_statistics,15678.0,844.0
340,en,bayesian_statistics,15679.0,796.0
341,en,bayesian_statistics,15680.0,640.0
342,en,bayesian_statistics,15681.0,589.0
343,en,bayesian_statistics,15682.0,382.0
344,en,bayesian_statistics,15683.0,442.0
345,en,bayesian_statistics,15684.0,693.0
346,en,bayesian_statistics,15685.0,660.0
347,en,bayesian_statistics,15686.0,633.0
348,en,bayesian_statistics,15687.0,618.0
349,en,bayesian_statistics,15688.0,595.0
350,en,bayesian_statistics,15689.0,376.0
351,en,bayesian_statistics,15690.0,393.0
352,en,bayesian_statistics,15691.0,597.0
353,en,bayesian_statistics,15692.0,577.0
354,en,bayesian_statistics,15693.0,528.0
355,en,bayesian_statistics,15694.0,495.0
356,en,bayesian_statistics,15695.0,418.0
357,en,bayesian_statistics,15696.0,314.0
358,en,bayesian_statistics,15697.0,332.0
359,en,bayesian_statistics,15698.0,325.0
360,en,bayesian_statistics,15699.0,246.0
361,en,bayesian_statistics,15700.0,0.0
362,en,bayesian_statistics,15701.0,366.0
363,en,bayesian_statistics,15702.0,401.0
364,en,bayesian_statistics,15703.0,356.0
365,en,bayesian_statistics,15704.0,361.0
366,en,bayesian_statistics,15705.0,370.0
732,en,bayesian_statistics,15706.0,284.0
733,en,bayesian_statistics,15707.0,523.0
734,en,bayesian_statistics,15708.0,520.0
735,en,bayesian_statistics,15709.0,533.0
736,en,bayesian_statistics,15710.0,700.0
737,en,bayesian_statistics,15711.0,331.0
738,en,bayesian_statistics,15712.0,576.0
739,en,bayesian_statistics,15713.0,1302.0
740,en,bayesian_statistics,15714.0,624.0
741,en,bayesian_statistics,15715.0,587.0
742,en,bayesian_statistics,15716.0,1150.0
743,en,bayesian_statistics,15717.0,338.0
744,en,bayesian_statistics,15718.0,392.0
745,en,bayesian_statistics,15719.0,642.0
746,en,bayesian_statistics,15720.0,666.0
747,en,bayesian_statistics,15721.0,688.0
748,en,bayesian_statistics,15722.0,685.0
749,en,bayesian_statistics,15723.0,1184.0
750,en,bayesian_statistics,15724.0,346.0
751,en,bayesian_statistics,15725.0,393.0
752,en,bayesian_statistics,15726.0,1224.0
753,en,bayesian_statistics,15727.0,679.0
754,en,bayesian_statistics,15728.0,768.0
755,en,bayesian_statistics,15729.0,675.0
756,en,bayesian_statistics,15730.0,696.0
757,en,bayesian_statistics,15731.0,464.0
758,en,bayesian_statistics,15732.0,443.0
759,en,bayesian_statistics,15733.0,776.0
760,en,bayesian_statistics,15734.0,787.0
761,en,bayesian_statistics,15735.0,722.0
762,en,bayesian_statistics,15736.0,674.0
763,en,bayesian_statistics,15737.0,627.0
764,en,bayesian_statistics,15738.0,382.0
765,en,bayesian_statistics,15739.0,447.0
766,en,bayesian_statistics,15740.0,672.0
767,en,bayesian_statistics,15741.0,702.0
768,en,bayesian_statistics,15742.0,728.0
769,en,bayesian_statistics,15743.0,705.0
770,en,bayesian_statistics,15744.0,650.0
771,en,bayesian_statistics,15745.0,383.0
772,en,bayesian_statistics,15746.0,432.0
773,en,bayesian_statistics,15747.0,662.0
774,en,bayesian_statistics,15748.0,711.0
775,en,bayesian_statistics,15749.0,701.0
776,en,bayesian_statistics,15750.0,662.0
777,en,bayesian_statistics,15751.0,569.0
778,en,bayesian_statistics,15752.0,379.0
779,en,bayesian_statistics,15753.0,382.0
780,en,bayesian_statistics,15754.0,654.0
781,en,bayesian_statistics,15755.0,700.0
782,en,bayesian_statistics,15756.0,1426.0
783,en,bayesian_statistics,15757.0,1366.0
784,en,bayesian_statistics,15758.0,659.0
785,en,bayesian_statistics,15759.0,332.0
786,en,bayesian_statistics,15760.0,417.0
787,en,bayesian_statistics,15761.0,693.0
788,en,bayesian_statistics,15762.0,1384.0
789,en,bayesian_statistics,15763.0,765.0
790,en,bayesian_statistics,15764.0,669.0
791,en,bayesian_statistics,15765.0,597.0
792,en,bayesian_statistics,15766.0,736.0
793,en,bayesian_statistics,15767.0,390.0
794,en,bayesian_statistics,15768.0,634.0
795,en,bayesian_statistics,15769.0,1324.0
796,en,bayesian_statistics,15770.0,659.0
797,en,bayesian_statistics,15771.0,643.0
798,en,bayesian_statistics,15772.0,524.0
799,en,bayesian_statistics,15773.0,367.0
800,en,bayesian_statistics,15774.0,722.0
801,en,bayesian_statistics,15775.0,633.0
802,en,bayesian_statistics,15776.0,641.0
803,en,bayesian_statistics,15777.0,591.0
804,en,bayesian_statistics,15778.0,572.0
805,en,bayesian_statistics,15779.0,508.0
806,en,bayesian_statistics,15780.0,299.0
807,en,bayesian_statistics,15781.0,740.0
808,en,bayesian_statistics,15782.0,646.0
809,en,bayesian_statistics,15783.0,676.0
810,en,bayesian_statistics,15784.0,655.0
811,en,bayesian_statistics,15785.0,563.0
812,en,bayesian_statistics,15786.0,531.0
813,en,bayesian_statistics,15787.0,361.0
814,en,bayesian_statistics,15788.0,1525.0
815,en,bayesian_statistics,15789.0,883.0
816,en,bayesian_statistics,15790.0,719.0
817,en,bayesian_statistics,15791.0,655.0
818,en,bayesian_statistics,15792.0,586.0
819,en,bayesian_statistics,15793.0,424.0
820,en,bayesian_statistics,15794.0,361.0
821,en,bayesian_statistics,15795.0,337.0
822,en,bayesian_statistics,15796.0,504.0
823,en,bayesian_statistics,15797.0,613.0
824,en,bayesian_statistics,15798.0,652.0
825,en,bayesian_statistics,15799.0,584.0
826,en,bayesian_statistics,15800.0,534.0
827,en,bayesian_statistics,15801.0,447.0
828,en,bayesian_statistics,15802.0,380.0
829,en,bayesian_statistics,15803.0,2933.0
830,en,bayesian_statistics,15804.0,701.0
831,en,bayesian_statistics,15805.0,690.0
832,en,bayesian_statistics,15806.0,562.0
833,en,bayesian_statistics,15807.0,545.0
834,en,bayesian_statistics,15808.0,306.0
835,en,bayesian_statistics,15809.0,356.0
836,en,bayesian_statistics,15810.0,653.0
837,en,bayesian_statistics,15811.0,585.0
838,en,bayesian_statistics,15812.0,648.0
839,en,bayesian_statistics,15813.0,565.0
840,en,bayesian_statistics,15814.0,481.0
841,en,bayesian_statistics,15815.0,310.0
842,en,bayesian_statistics,15816.0,330.0
843,en,bayesian_statistics,15817.0,627.0
844,en,bayesian_statistics,15818.0,623.0
845,en,bayesian_statistics,15819.0,615.0
846,en,bayesian_statistics,15820.0,586.0
847,en,bayesian_statistics,15821.0,497.0
848,en,bayesian_statistics,15822.0,283.0
849,en,bayesian_statistics,15823.0,341.0
850,en,bayesian_statistics,15824.0,600.0
851,en,bayesian_statistics,15825.0,545.0
852,en,bayesian_statistics,15826.0,550.0
853,en,bayesian_statistics,15827.0,569.0
854,en,bayesian_statistics,15828.0,487.0
855,en,bayesian_statistics,15829.0,272.0
856,en,bayesian_statistics,15830.0,299.0
857,en,bayesian_statistics,15831.0,508.0
858,en,bayesian_statistics,15832.0,611.0
859,en,bayesian_statistics,15833.0,581.0
860,en,bayesian_statistics,15834.0,568.0
861,en,bayesian_statistics,15835.0,449.0
862,en,bayesian_statistics,15836.0,299.0
863,en,bayesian_statistics,15837.0,347.0
864,en,bayesian_statistics,15838.0,588.0
865,en,bayesian_statistics,15839.0,595.0
866,en,bayesian_statistics,15840.0,570.0
867,en,bayesian_statistics,15841.0,577.0
868,en,bayesian_statistics,15842.0,529.0
869,en,bayesian_statistics,15843.0,342.0
870,en,bayesian_statistics,15844.0,356.0
871,en,bayesian_statistics,15845.0,587.0
872,en,bayesian_statistics,15846.0,626.0
873,en,bayesian_statistics,15847.0,560.0
874,en,bayesian_statistics,15848.0,569.0
875,en,bayesian_statistics,15849.0,453.0
876,en,bayesian_statistics,15850.0,290.0
877,en,bayesian_statistics,15851.0,316.0
878,en,bayesian_statistics,15852.0,463.0
879,en,bayesian_statistics,15853.0,602.0
880,en,bayesian_statistics,15854.0,582.0
881,en,bayesian_statistics,15855.0,557.0
882,en,bayesian_statistics,15856.0,537.0
883,en,bayesian_statistics,15857.0,314.0
884,en,bayesian_statistics,15858.0,1897.0
885,en,bayesian_statistics,15859.0,918.0
886,en,bayesian_statistics,15860.0,672.0
887,en,bayesian_statistics,15861.0,641.0
888,en,bayesian_statistics,15862.0,625.0
889,en,bayesian_statistics,15863.0,544.0
890,en,bayesian_statistics,15864.0,340.0
891,en,bayesian_statistics,15865.0,391.0
892,en,bayesian_statistics,15866.0,647.0
893,en,bayesian_statistics,15867.0,629.0
894,en,bayesian_statistics,15868.0,680.0
895,en,bayesian_statistics,15869.0,587.0
896,en,bayesian_statistics,15870.0,495.0
897,en,bayesian_statistics,15871.0,271.0
898,en,bayesian_statistics,15872.0,291.0
899,en,bayesian_statistics,15873.0,556.0
900,en,bayesian_statistics,15874.0,722.0
901,en,bayesian_statistics,15875.0,615.0
902,en,bayesian_statistics,15876.0,613.0
903,en,bayesian_statistics,15877.0,524.0
904,en,bayesian_statistics,15878.0,282.0
905,en,bayesian_statistics,15879.0,300.0
906,en,bayesian_statistics,15880.0,528.0
907,en,bayesian_statistics,15881.0,523.0
908,en,bayesian_statistics,15882.0,537.0
909,en,bayesian_statistics,15883.0,533.0
910,en,bayesian_statistics,15884.0,477.0
911,en,bayesian_statistics,15885.0,284.0
912,en,bayesian_statistics,15886.0,296.0
913,en,bayesian_statistics,15887.0,510.0
914,en,bayesian_statistics,15888.0,601.0
915,en,bayesian_statistics,15889.0,543.0
916,en,bayesian_statistics,15890.0,454.0
917,en,bayesian_statistics,15891.0,414.0
918,en,bayesian_statistics,15892.0,281.0
919,en,bayesian_statistics,15893.0,444.0
920,en,bayesian_statistics,15894.0,580.0
921,en,bayesian_statistics,15895.0,494.0
922,en,bayesian_statistics,15896.0,587.0
923,en,bayesian_statistics,15897.0,584.0
924,en,bayesian_statistics,15898.0,471.0
925,en,bayesian_statistics,15899.0,279.0
926,en,bayesian_statistics,15900.0,379.0
927,en,bayesian_statistics,15901.0,574.0
928,en,bayesian_statistics,15902.0,630.0
929,en,bayesian_statistics,15903.0,575.0
930,en,bayesian_statistics,15904.0,530.0
931,en,bayesian_statistics,15905.0,453.0
932,en,bayesian_statistics,15906.0,273.0
933,en,bayesian_statistics,15907.0,289.0
934,en,bayesian_statistics,15908.0,487.0
935,en,bayesian_statistics,15909.0,435.0
936,en,bayesian_statistics,15910.0,210.0
937,en,bayesian_statistics,15911.0,483.0
938,en,bayesian_statistics,15912.0,472.0
939,en,bayesian_statistics,15913.0,291.0
940,en,bayesian_statistics,15914.0,266.0
941,en,bayesian_statistics,15915.0,515.0
942,en,bayesian_statistics,15916.0,588.0
943,en,bayesian_statistics,15917.0,524.0
944,en,bayesian_statistics,15918.0,466.0
945,en,bayesian_statistics,15919.0,462.0
946,en,bayesian_statistics,15920.0,225.0
947,en,bayesian_statistics,15921.0,268.0
948,en,bayesian_statistics,15922.0,436.0
949,en,bayesian_statistics,15923.0,536.0
950,en,bayesian_statistics,15924.0,454.0
951,en,bayesian_statistics,15925.0,443.0
952,en,bayesian_statistics,15926.0,433.0
953,en,bayesian_statistics,15927.0,242.0
954,en,bayesian_statistics,15928.0,304.0
955,en,bayesian_statistics,15929.0,519.0
956,en,bayesian_statistics,15930.0,463.0
957,en,bayesian_statistics,15931.0,436.0
958,en,bayesian_statistics,15932.0,453.0
959,en,bayesian_statistics,15933.0,429.0
960,en,bayesian_statistics,15934.0,237.0
961,en,bayesian_statistics,15935.0,278.0
962,en,bayesian_statistics,15936.0,406.0
963,en,bayesian_statistics,15937.0,451.0
964,en,bayesian_statistics,15938.0,490.0
965,en,bayesian_statistics,15939.0,461.0
966,en,bayesian_statistics,15940.0,405.0
967,en,bayesian_statistics,15941.0,245.0
968,en,bayesian_statistics,15942.0,241.0
969,en,bayesian_statistics,15943.0,404.0
970,en,bayesian_statistics,15944.0,465.0
971,en,bayesian_statistics,15945.0,471.0
972,en,bayesian_statistics,15946.0,506.0
973,en,bayesian_statistics,15947.0,385.0
974,en,bayesian_statistics,15948.0,234.0
975,en,bayesian_statistics,15949.0,254.0
976,en,bayesian_statistics,15950.0,345.0
977,en,bayesian_statistics,15951.0,455.0
978,en,bayesian_statistics,15952.0,554.0
979,en,bayesian_statistics,15953.0,478.0
980,en,bayesian_statistics,15954.0,415.0
981,en,bayesian_statistics,15955.0,265.0
982,en,bayesian_statistics,15956.0,294.0
983,en,bayesian_statistics,15957.0,510.0
984,en,bayesian_statistics,15958.0,508.0
985,en,bayesian_statistics,15959.0,536.0
986,en,bayesian_statistics,15960.0,523.0
987,en,bayesian_statistics,15961.0,456.0
988,en,bayesian_statistics,15962.0,295.0
989,en,bayesian_statistics,15963.0,297.0
990,en,bayesian_statistics,15964.0,477.0
991,en,bayesian_statistics,15965.0,479.0
992,en,bayesian_statistics,15966.0,510.0
993,en,bayesian_statistics,15967.0,492.0
994,en,bayesian_statistics,15968.0,485.0
995,en,bayesian_statistics,15969.0,272.0
996,en,bayesian_statistics,15970.0,271.0
997,en,bayesian_statistics,15971.0,528.0
998,en,bayesian_statistics,15972.0,504.0
999,en,bayesian_statistics,15973.0,519.0
1000,en,bayesian_statistics,15974.0,520.0
1001,en,bayesian_statistics,15975.0,456.0
1002,en,bayesian_statistics,15976.0,284.0
1003,en,bayesian_statistics,15977.0,284.0
1004,en,bayesian_statistics,15978.0,553.0
1005,en,bayesian_statistics,15979.0,537.0
1006,en,bayesian_statistics,15980.0,532.0
1007,en,bayesian_statistics,15981.0,598.0
1008,en,bayesian_statistics,15982.0,481.0
1009,en,bayesian_statistics,15983.0,299.0
1010,en,bayesian_statistics,15984.0,352.0
1011,en,bayesian_statistics,15985.0,525.0
1012,en,bayesian_statistics,15986.0,569.0
1013,en,bayesian_statistics,15987.0,571.0
1014,en,bayesian_statistics,15988.0,587.0
1015,en,bayesian_statistics,15989.0,487.0
1016,en,bayesian_statistics,15990.0,269.0
1017,en,bayesian_statistics,15991.0,329.0
1018,en,bayesian_statistics,15992.0,505.0
1019,en,bayesian_statistics,15993.0,598.0
1020,en,bayesian_statistics,15994.0,617.0
1021,en,bayesian_statistics,15995.0,552.0
1022,en,bayesian_statistics,15996.0,520.0
1023,en,bayesian_statistics,15997.0,352.0
1024,en,bayesian_statistics,15998.0,373.0
1025,en,bayesian_statistics,15999.0,515.0
1026,en,bayesian_statistics,16000.0,643.0
1027,en,bayesian_statistics,16001.0,594.0
1028,en,bayesian_statistics,16002.0,0.0
1029,en,bayesian_statistics,16003.0,498.0
1030,en,bayesian_statistics,16004.0,293.0
1031,en,bayesian_statistics,16005.0,345.0
1032,en,bayesian_statistics,16006.0,583.0
1033,en,bayesian_statistics,16007.0,618.0
1034,en,bayesian_statistics,16008.0,570.0
1035,en,bayesian_statistics,16009.0,549.0
1036,en,bayesian_statistics,16010.0,476.0
1037,en,bayesian_statistics,16011.0,307.0
1038,en,bayesian_statistics,16012.0,356.0
1039,en,bayesian_statistics,16013.0,521.0
1040,en,bayesian_statistics,16014.0,566.0
1041,en,bayesian_statistics,16015.0,568.0
1042,en,bayesian_statistics,16016.0,549.0
1043,en,bayesian_statistics,16017.0,483.0
1044,en,bayesian_statistics,16018.0,272.0
1045,en,bayesian_statistics,16019.0,303.0
1046,en,bayesian_statistics,16020.0,521.0
1047,en,bayesian_statistics,16021.0,596.0
1048,en,bayesian_statistics,16022.0,755.0
1049,en,bayesian_statistics,16023.0,599.0
1050,en,bayesian_statistics,16024.0,503.0
1051,en,bayesian_statistics,16025.0,302.0
1052,en,bayesian_statistics,16026.0,347.0
1053,en,bayesian_statistics,16027.0,538.0
1054,en,bayesian_statistics,16028.0,563.0
1055,en,bayesian_statistics,16029.0,521.0
1056,en,bayesian_statistics,16030.0,503.0
1057,en,bayesian_statistics,16031.0,479.0
1058,en,bayesian_statistics,16032.0,278.0
1059,en,bayesian_statistics,16033.0,304.0
1060,en,bayesian_statistics,16034.0,545.0
1061,en,bayesian_statistics,16035.0,542.0
1062,en,bayesian_statistics,16036.0,462.0
1063,en,bayesian_statistics,16037.0,335.0
1064,en,bayesian_statistics,16038.0,395.0
1065,en,bayesian_statistics,16039.0,406.0
1066,en,bayesian_statistics,16040.0,394.0
1067,en,bayesian_statistics,16041.0,648.0
1068,en,bayesian_statistics,16042.0,764.0
1069,en,bayesian_statistics,16043.0,652.0
1070,en,bayesian_statistics,16044.0,590.0
1071,en,bayesian_statistics,16045.0,532.0
1072,en,bayesian_statistics,16046.0,0.0
1073,en,bayesian_statistics,16047.0,359.0
1074,en,bayesian_statistics,16048.0,541.0
1075,en,bayesian_statistics,16049.0,599.0
1076,en,bayesian_statistics,16050.0,566.0
1077,en,bayesian_statistics,16051.0,495.0
1078,en,bayesian_statistics,16052.0,442.0
1079,en,bayesian_statistics,16053.0,299.0
1080,en,bayesian_statistics,16054.0,332.0
1081,en,bayesian_statistics,16055.0,439.0
1082,en,bayesian_statistics,16056.0,569.0
1083,en,bayesian_statistics,16057.0,489.0
1084,en,bayesian_statistics,16058.0,436.0
1085,en,bayesian_statistics,16059.0,342.0
1086,en,bayesian_statistics,16060.0,257.0
1087,en,bayesian_statistics,16061.0,0.0
1088,en,bayesian_statistics,16062.0,318.0
1089,en,bayesian_statistics,16063.0,250.0
1090,en,bayesian_statistics,16064.0,191.0
1091,en,bayesian_statistics,16065.0,274.0
1092,en,bayesian_statistics,16066.0,269.0
1093,en,bayesian_statistics,16067.0,247.0
1094,en,bayesian_statistics,16068.0,223.0
1095,en,bayesian_statistics,16069.0,364.0
1096,en,bayesian_statistics,16070.0,254.0
1097,en,bayesian_statistics,16071.0,203.0
1098,en,bayesian_statistics,16072.0,333.0
1099,en,bayesian_statistics,16073.0,377.0
1100,en,bayesian_statistics,16074.0,309.0
1101,en,bayesian_statistics,16075.0,35.0
1102,en,bayesian_statistics,16076.0,175.0
